security_no,symbol,isin,isin_derived,isin_matches_derived,name_en,name_he,symbol_he,sub_type,issuer_id,yahoo_ticker
1150598,MTF.F45,IL0011505984,IL0011505984,True,MTF SAL (4A) S&P Financial Currency-Hedged,"MTF סל (S&P Financial (4A מנוטרלת מט""ח",מטפ.ס45,ETF Fund - Equity,1735,MTF-F45.TA
1150606,HRL.F61,IL0011506065,IL0011506065,True,Harel Sal (00) Tel Bond CPI Linked IL,הראל סל (00) תל בונד צמודות,הרל.ס61,ETF - Bonds,1747,HRL-F61.TA
1150614,MTF.F40,IL0011506149,IL0011506149,True,MTF SAL (4A) STOXX Europe 600 Currency-Hedged,"MTF סל (STOXX Europe 600 (4A מנוטרלת מט""ח",מטפ.ס40,ETF Fund - Equity,1735,MTF-F40.TA
1150622,HRL.F69,IL0011506222,IL0011506222,True,Harel Sal (00)(!) Tel Bond-Yields CPI Linked IL,הראל סל (00)(!) תל בונד-תשואות צמודות,הרל.ס69,ETF - Bonds,1747,HRL-F69.TA
1150663,MTF.F42,IL0011506636,IL0011506636,True,MTF SAL (4A) S&P Consumer Discretionary Currency-Hedged,"MTF סל (S&P Consumer Discretionary (4A מנוטרלת מט""ח",מטפ.ס42,ETF Fund - Equity,1735,MTF-F42.TA
1150671,HRL.F109,IL0011506719,IL0011506719,True,Harel Sal (00)(!) Tel Bond Yields Shekel IL,הראל סל (00)(!) תל בונד תשואות שקל,הרל.ס109,ETF - Bonds,1747,HRL-F109.TA
1150689,MTF.F43,IL0011506891,IL0011506891,True,MTF SAL (4A) S&P Consumer Staples Currency-Hedged,"MTF סל (S&P Consumer Staples (4A מנוטרלת מט""ח",מטפ.ס43,ETF Fund - Equity,1735,MTF-F43.TA
1150713,HRL.F300,IL0011507139,IL0011507139,True,Harel Sal (00) Tel Bond Shekel - 50 IL,הראל סל (00) תל בונד שקלי 50,הרל.ס300,ETF - Bonds,1747,HRL-F300.TA
1150721,MTF.F44,IL0011507212,IL0011507212,True,MTF SAL (4A) S&P Energy Currency-Hedged,"MTF סל (S&P Energy (4A מנוטרלת מט""ח",מטפ.ס44,ETF Fund - Equity,1735,MTF-F44.TA
1150739,HRL.F301,IL0011507394,IL0011507394,True,Harel Sal (00)(!) Tel Bond - Global Shekel IL,הראל סל (00)(!) תל בונד גלובל שקלי,הרל.ס301,ETF - Bonds,1747,HRL-F301.TA
1150747,HRL.F303,IL0011507477,IL0011507477,True,Harel Sal (00) Tel Bond - Shekel Bank & Insurance IL,הראל סל (00) תל בונד שקלי-בנקים וביטוח,הרל.ס303,ETF - Bonds,1747,HRL-F303.TA
1150754,KSM.F1,IL0011507543,IL0011507543,True,KSM ETF (00) Tel Bond-CPI Linked 3-5 IL,קסם ETFי (00) תל בונד צמודות 3-5,קסם.ס1,ETF - Bonds,1733,KSM-F1.TA
1150762,KSM.F2,IL0011507626,IL0011507626,True,KSM ETF (00) Tel Bond Shekel-50 IL,קסם ETFי (00) תל בונד שקלי 50,קסם.ס2,ETF - Bonds,1733,KSM-F2.TA
1150770,KSM.F3,IL0011507709,IL0011507709,True,KSM ETF (00)(!)Tel Bond-Global Shekel IL,קסם ETFי (00)(!) תל בונד גלובל שקלי,קסם.ס3,ETF - Bonds,1733,KSM-F3.TA
1150796,KSM.F5,IL0011507964,IL0011507964,True,KSM ETF (4D) S&P MidCap 400,קסם S&P MidCap 400 (4D) ETF,קסם.ס5,ETF Fund - Equity,1733,KSM-F5.TA
1150861,MTF.F7,IL0011508616,IL0011508616,True,MTF SAL (4D) DAX,MTF סל (DAX (4D,מטפ.ס7,ETF Fund - Equity,1735,MTF-F7.TA
1150879,GOI0928,IL0011508798,IL0011508798,True,ILGOV 2.25 9/28,ממשל שקלית 0928,ממשק0928,Government Bonds,926,GOI0928.TA
1150903,VTNA.B5,IL0011509036,IL0011509036,True,VITANIA B5,ויתניה אגח ה,ותנה.ק5,Corporate Bonds,1515,VTNA-B5.TA
1151117,BIG.B11,IL0011511172,IL0011511172,True,BIG B11,ביג אגח יא,ביג.ק11,Corporate Bonds,1327,BIG-B11.TA
1155076,IBI.FK1,IL0011550766,IL0011550766,True,‏I.B.I. SAL (00) Kosher Tel-Bond 60 CPI - LINKED IL,אי.בי.אי. סל (00) כשרה תל בונד 60 צמודות,אבא.סכ1,ETF - Bonds,1750,IBI-FK1.TA
1155092,HRL.FK41,IL0011550923,IL0011550923,True,Harel Sal (00) Kosher Tel Bond 60 CPI Linked IL,הראל סל (00) כשרה תל בונד 60 צמודות,הרל.סכ41,ETF - Bonds,1747,HRL-FK41.TA
1155100,TCH.FK1,IL0011551004,IL0011551004,True,Tachlit SAL (00)(!) Kosher Tel Bond-Yields Linked IL,תכלית סל (00)(!) כשרה תל בונד-תשואות צמודות,תכל.סכ1,ETF - Bonds,1734,TCH-FK1.TA
1155118,TCH.FK2,IL0011551186,IL0011551186,True,Tachlit SAL (00) Kosher Tel Bond-CPI Linked SmallCap IL,תכלית סל (00) כשרה תל בונד צמודות-יתר,תכל.סכ2,ETF - Bonds,1734,TCH-FK2.TA
1155126,KSM.FK1,IL0011551269,IL0011551269,True,KSM ETF (00) KOSHER Tel Bond-60 CPI Linked IL,קסם ETFי (00) כשרה תל בונד 60 צמודות,קסם.סכ1,ETF - Bonds,1733,KSM-FK1.TA
1155159,KSM.FK2,IL0011551590,IL0011551590,True,KSM ETF (00) Kosher Tel Bond-Shekel IL,קסם ETFי (00) כשרה תל בונד שקלי,קסם.סכ2,ETF - Bonds,1733,KSM-FK2.TA
1155183,TCH.FK3,IL0011551830,IL0011551830,True,Tachlit SAL(00) Kosher Tel Bond-Shekel IL,תכלית סל (00) כשרה תל בונד שקלי,תכל.סכ3,ETF - Bonds,1734,TCH-FK3.TA
1155191,HRL.FK42,IL0011551913,IL0011551913,True,Harel Sal (00) Kosher Tel Bond - Shekel IL,הראל סל (00) כשרה תל בונד שקלי,הרל.סכ42,ETF - Bonds,1747,HRL-FK42.TA
1155290,ENOG,GB00BG12Y042,IL0011552903,False,ENERGEAN,אנרג'יאן,אנאג,Shares,1762,ENOG.TA
1155324,IBI.FK4,IL0011553240,IL0011553240,True,I.B.I. SAL (4A) Kosher TA-125 IL,"אי.בי.אי. סל (4A) כשרה ת""א 125",אבא.סכ4,ETF Fund - Equity,1750,IBI-FK4.TA
1155340,HRL.FK43,IL0011553406,IL0011553406,True,Harel Sal (4A) Kosher TA 125 IL,"הראל סל (4A) כשרה ת""א 125",הרל.סכ43,ETF Fund - Equity,1747,HRL-FK43.TA
1155365,KSM.FK3,IL0011553653,IL0011553653,True,KSM ETF (4A) Kosher TA-125 IL,"קסם 4A) ETF) כשרה ת""א 125",קסם.סכ3,ETF Fund - Equity,1733,KSM-FK3.TA
1155373,TCH.FK4,IL0011553737,IL0011553737,True,Tachlit SAL (40) Kosher TA 125 IL,"תכלית סל (40) כשרה ת""א 125",תכל.סכ4,ETF Fund - Equity,1734,TCH-FK4.TA
1155522,PNCP.B9,IL0011555229,IL0011555229,True,PHONIX CAP B9,פניקס הון אגח ט,פנהס.ק9,Corporate Bonds,1527,PNCP-B9.TA
1155928,MNRT.B2,IL0011559288,IL0011559288,True,MENINIM REIT B2,מניבים ריט אגחב,מנרט.ק2,Corporate Bonds,1679,MNRT-B2.TA
1155951,CHMS.B1,IL0011559510,IL0011559510,True,CHAMOSS B1,שמוס אגח א,שמוס.ק1,Corporate Bonds,1742,CHMS-B1.TA
1156025,ILDN.B4,IL0011560252,IL0011560252,True,ILD INSUR B4,הכש חב בטוחאגח4,הכבט.ק4,Corporate Bonds,1187,ILDN-B4.TA
1156041,MGDF.B7,IL0011560419,IL0011560419,True,MIGDAL FUND B7,מגדל הון אגח ז,מגדה.ק7,Corporate Bonds,1597,MGDF-B7.TA
1156231,BIG.B12,IL0011562316,IL0011562316,True,BIG B12,ביג אגח יב,ביג.ק12,Corporate Bonds,1327,BIG-B12.TA
1156280,GOSS,IL0011562803,IL0011562803,True,G 1 SECU,ג'י וואן,גואנ,Shares,1765,GOSS.TA
1156397,PTNR.B7,IL0011563975,IL0011563975,True,PARTNER B7,פרטנר אגח ז,פרטנר.ק7,Corporate Bonds,2095,PTNR-B7.TA
1156603,AZRL.B5,IL0011566036,IL0011566036,True,AZRIELI B5,עזריאלי אגח ה,עזרל.ק5,Corporate Bonds,1420,AZRL-B5.TA
1156611,AZRL.B6,IL0011566119,IL0011566119,True,AZRIELI B6,עזריאלי אגח ו,עזרל.ק6,Corporate Bonds,1420,AZRL-B6.TA
1156926,GNRS,IL0011569261,IL0011569261,True,GENERATION CAP,ג'נריישן קפיטל,גנרש,Shares,1769,GNRS.TA
1157023,CPI0529,IL0011570236,IL0011570236,True,ILCPI 0.5% 0529,ממשל צמודה 0529,ממצמ0529,Government Bonds,954,CPI0529.TA
1157114,UTRN,IL0011571143,IL0011571143,True,UTRON,יוטרון,יטרנ,Shares,1771,UTRN.TA
1157379,KSM.F175,IL0011573792,IL0011573792,True,KSM ETF (0D) All-Bond FX & Top 5 Tel Bond-20 CPI-Linked IL,"קסם ETFי (0D)י All-Bond-מט""ח וטופ 5 תל בונד-20 צמודות",קסם.ס175,ETF - Bonds,1733,KSM-F175.TA
1157403,ISCD,IL0011574030,IL0011574030,True,ISRACARD,ישראכרט,ישכט,Shares,1773,ISCD.TA
1157569,BLSR.B8,IL0011575698,IL0011575698,True,BLUE SQ REES B8,רבוע נדלן אגח ח,רבנד.ק8,Corporate Bonds,1349,BLSR-B8.TA
1157668,SLMO.B4,IL0011576688,IL0011576688,True,SHIR SHLOMO B4,שלמה נדלן אגח ד,שלנד.ק4,Corporate Bonds,1496,SLMO-B4.TA
1157700,DRAL.B7,IL0011577009,IL0011577009,True,DOR ALON B7,דור אלון אגח ז,דראל.ק7,Corporate Bonds,1072,DRAL-B7.TA
1157908,KSM.F176,IL0011579088,IL0011579088,True,KSM ETF (0D) S&P U.S. Treasury Bond 1-3 Year,קסם S&P U.S. Treasury Bond 1-3 Year (0D) ETF,קסם.ס176,ETF - Bonds,1733,KSM-F176.TA
1157916,KSM.F177,IL0011579161,IL0011579161,True,KSM ETF (0D) S&P U.S. Treasury Bond 3-5 Year,קסם S&P U.S. Treasury Bond 3-5 Year (0D) ETF,קסם.ס177,ETF - Bonds,1733,KSM-F177.TA
1157924,KSM.F178,IL0011579245,IL0011579245,True,KSM ETF (0D) S&P U.S. Treasury Bond 7-10 Year,קסם S&P U.S. Treasury Bond 7-10 Year (0D) ETF,קסם.ס178,ETF - Bonds,1733,KSM-F178.TA
1157957,KSM.F181,IL0011579575,IL0011579575,True,KSM ETF (4D)(!) NIFTY 50,קסם NIFTY 50 (!)(4D) ETF,קסם.ס181,ETF Fund - Equity,1733,KSM-F181.TA
1158161,SHVA,IL0011581613,IL0011581613,True,AUTO BANK SERV,שירותי בנק אוטו,שבא,Shares,1774,SHVA.TA
1158328,MTF.F54,IL0011583288,IL0011583288,True,MTF SAL (4D) Indxx USA Cloud Computing,MTF סל (Indxx USA Cloud Computing (4D,מטפ.ס54,ETF Fund - Equity,1735,MTF-F54.TA
1158468,MKR.B10,IL0011584682,IL0011584682,True,MKOROT B 10,מקורות אגח 10,מקר.ק10,Corporate Bonds,1150,MKR-B10.TA
1158476,MKR.B11,IL0011584765,IL0011584765,True,MKOROT B 11,מקורות אגח 11,מקר.ק11,Corporate Bonds,1150,MKR-B11.TA
1158609,AMOT.B6,IL0011586091,IL0011586091,True,AMOT B6,אמות אגח ו,אמות.ק6,Corporate Bonds,1328,AMOT-B6.TA
1158732,ALBR.B17,IL0011587321,IL0011587321,True,ALBR B17,אלבר אגח יז,אלבר.ק17,Corporate Bonds,1382,ALBR-B17.TA
1158740,ALBR.B18,IL0011587404,IL0011587404,True,ALBR B18,אלבר אגח יח,אלבר.ק18,Corporate Bonds,1382,ALBR-B18.TA
1158823,BVC,IL0010849045,IL0011588238,False,BATM,באטמ,באטמ,Shares,2135,BVC.TA
1158989,IS.FF201,IE00BYXYYK40,IL0011589897,False,ISH.FRF EMBOND$,איישרס.חוץ JPM EM BOND,אש.סז201,Foreign ETF - Bonds,1779,IS-FF201.TA
1159029,TASE,IL0011590291,IL0011590291,True,TASE,הבורסה לניע בתא,ברסה,Shares,1778,TASE.TA
1159060,IS.FF202,IE00B1FZSC47,IL0011590606,False,ISH.FRF TIPS,איישרס.חוץ US TIPS,אש.סז202,Foreign ETF - Bonds,1779,IS-FF202.TA
1159078,IS.FF203,IE00BYXYYL56,IL0011590788,False,ISH.FRF HY BOND,איישרס.חוץ HY CORP BOND,אש.סז203,Foreign ETF - Bonds,1779,IS-FF203.TA
1159086,IS.FF204,IE00BDFGJ627,IL0011590861,False,ISH.FRF FLOAT,איישרס.חוץFLOAT RATE BOND,אש.סז204,Foreign ETF - Bonds,1779,IS-FF204.TA
1159094,IS.FF301,IE00B4K48X80,IL0011590945,False,ISH.FRF MSCIEUR,איישרס.חוץ MSCI EUROPE,אש.סז301,Foreign ETF - Equity,1779,IS-FF301.TA
1159102,IS.FF302,IE00BZ043R46,IL0011591026,False,ISH.FRF GLBBOND,איישרס.חוץ GLB AGG BOND,אש.סז302,Foreign ETF - Bonds,1779,IS-FF302.TA
1159110,IS.FF401,IE00BQT3WG13,IL0011591109,False,ISH.FRF CHINA_A,איישרס.חוץ MSCI CHINA,אש.סז401,Foreign ETF - Equity,1779,IS-FF401.TA
1159128,IS.FF402,IE00BYZK4776,IL0011591281,False,ISH.FRF HEALTH,איישרס.חוץ HEALTHCARE INN,אש.סז402,Foreign ETF - Equity,1779,IS-FF402.TA
1159136,IS.FF403,IE00BYZK4883,IL0011591364,False,ISH.FRF DGTL,איישרס.חוץ DIGITALISATION,אש.סז403,Foreign ETF - Equity,1779,IS-FF403.TA
1159144,IS.FF404,IE00BYZK4552,IL0011591448,False,ISH.FRF ROBOT,איישרס.חוץ ROBOT&AUTOMAT,אש.סז404,Foreign ETF - Equity,1779,IS-FF404.TA
1159151,IS.FF405,IE00BYXYYP94,IL0011591513,False,ISH.FRF SHRTDUR,איישרס.חוץ SHORT DUR BOND,אש.סז405,Foreign ETF - Bonds,1779,IS-FF405.TA
1159169,IS.FF101,IE00BKM4GZ66,IL0011591695,False,ISH.FRF MSCI EM,איישרס.חוץ MSCI EM,אש.סז101,Foreign ETF - Equity,1779,IS-FF101.TA
1159177,IS.FF102,IE00BYXPSP02,IL0011591778,False,ISH.FRF UST1-3Y,איישרס.חוץ TRSY BOND 1-3Y,אש.סז102,Foreign ETF - Bonds,1779,IS-FF102.TA
1159185,IS.FF103,IE00BYXYYJ35,IL0011591851,False,ISH.FRF CORPBND,איישרס.חוץ CORP BOND USD,אש.סז103,Foreign ETF - Bonds,1779,IS-FF103.TA
1159193,IS.FF501,IE00B3WJKG14,IL0011591935,False,ISH.FRF SPTECH,איישרס.חוץ P TECHNOLOGY&S,אש.סז501,Foreign ETF - Equity,1779,IS-FF501.TA
1159201,IS.FF502,IE00B43HR379,IL0011592016,False,ISH.FRF SPHEAL,איישרס.חוץ P HEALTHCARE&S,אש.סז502,Foreign ETF - Equity,1779,IS-FF502.TA
1159219,IS.FF503,IE00B4JNQZ49,IL0011592198,False,ISH.FRF SPFINAN,איישרס.חוץ P FINANCIALS&S,אש.סז503,Foreign ETF - Equity,1779,IS-FF503.TA
1159227,IS.FF504,IE00B4MCHD36,IL0011592271,False,ISH.FRF SPDISCR,איישרס.חוץ P CONS DISCR&S,אש.סז504,Foreign ETF - Equity,1779,IS-FF504.TA
1159235,IS.FF505,IE00B6R52259,IL0011592354,False,ISH.FRF MSCIACW,איישרס.חוץ MSCI ACWI,אש.סז505,Foreign ETF - Equity,1779,IS-FF505.TA
1159243,IS.FF701,IE00B53SZB19,IL0011592438,False,ISH.FRF NSDQ100,איישרס.חוץ NASDAQ 100,אש.סז701,Foreign ETF - Equity,1779,IS-FF701.TA
1159250,IS.FF702,IE00B5BMR087,IL0011592503,False,ISH.FRF SP 500,איישרס.חוץ P 500&S,אש.סז702,Foreign ETF - Equity,1779,IS-FF702.TA
1159268,IS.FF703,IE00B3VWN518,IL0011592685,False,ISH.FRF UST7-10,איישרס.חוץ TRSYBOND 7-10Y,אש.סז703,Foreign ETF - Bonds,1779,IS-FF703.TA
1159276,IS.FF704,IE00B3VWN393,IL0011592768,False,ISH.FRF UST3-7Y,איישרס.חוץ TRSY BOND 3-7Y,אש.סז704,Foreign ETF - Bonds,1779,IS-FF704.TA
1159359,PNCP.B11,IL0011593592,IL0011593592,True,PHONIX PAC B11,פניקס הון אגחיא,פנהס.ק11,Corporate Bonds,1527,PNCP-B11.TA
1159516,BIG.B13,IL0011595167,IL0011595167,True,BIG B13,ביג אגח יג,ביג.ק13,Corporate Bonds,1327,BIG-B13.TA
1159698,MTF.FK55,IL0011596983,IL0011596983,True,MTF SAL (00) Kosher Tel - Bond 60 CPI-Linked IL,MTF סל (00) כשרה תל בונד 60 צמודות,מטפ.סכ55,ETF - Bonds,1735,MTF-FK55.TA
1159706,MTF.FK57,IL0011597064,IL0011597064,True,MTF SAL (00) Kosher Tel Bond shekel IL,MTF סל (00) כשרה תל בונד שקלי,מטפ.סכ57,ETF - Bonds,1735,MTF-FK57.TA
1159714,MTF.FK56,IL0011597148,IL0011597148,True,MTF Sal (4A) Kosher TA-125 IL,"MTF סל (4A) כשרה ת""א-125",מטפ.סכ56,ETF Fund - Equity,1735,MTF-FK56.TA
1160159,TCH.F155,IL0011601593,IL0011601593,True,Tachlit SAL (4D) Indxx US Industrial Real Estate & Logistics,תכלית סל (4D)י Indxx US Industrial Real Estate & Logistics,תכל.ס155,ETF Fund - Equity,1734,TCH-F155.TA
1160241,MNMO.B6,IL0011602419,IL0011602419,True,MNORA MIV HO B6,מנורה הון התח ו,מנמה.ק6,Corporate Bonds,1431,MNMO-B6.TA
1160258,NMCO.B2,IL0011602583,IL0011602583,True,NAMCO B2,נמקו אגח ב,נמקו.ק2,Corporate Bonds,1665,NMCO-B2.TA
1160597,SILV.B2,IL0011605974,IL0011605974,True,SILVER PROP B2,סילברסטין אגח ב,סילב.ק2,Corporate Bonds,1737,SILV-B2.TA
1160647,CLLC.B11,IL0011606477,IL0011606477,True,CLAL CAP B11,כלל הון אגח יא,כללה.ק11,Corporate Bonds,1324,CLLC-B11.TA
1160670,UNMI.B3,IL0011606709,IL0011606709,True,UNIVERSAL B3,יוניברסל אגח ג,יומי.ק3,Corporate Bonds,2072,UNMI-B3.TA
1160878,AFPR.B10,IL0011608788,IL0011608788,True,AFI PROP B10,אפי נכסים אגח י,אפנכ.ק10,Corporate Bonds,1172,AFPR-B10.TA
1160944,ARPT.B9,IL0011609448,IL0011609448,True,AIRPORT B9,ארפורט אגח ט,ארפט.ק9,Corporate Bonds,1300,ARPT-B9.TA
1160985,GOI0330,IL0011609851,IL0011609851,True,ILGOV 1% 3/30,ממשל שקלית 0330,ממשק0330,Government Bonds,926,GOI0330.TA
1161033,TCH.F157,IL0011610339,IL0011610339,True,Tachlit SAL (60) Short TA 90 (5767.86) IL,"תכלית סל (60) חסר ת""א 90 (5767.86)",תכל.ס157,ETF Fund - Equity,1734,TCH-F157.TA
1161058,KSM.F186,IL0011610586,IL0011610586,True,KSM ETF (60) Short TA-90 (6123.68) IL,"קסם ETF י(60) חסר ת""א 90 (6123.68)",קסם.ס186,ETF Fund - Equity,1733,KSM-F186.TA
1161264,YHNF,IL0011612640,IL0011612640,True,YOCHANANOF,יוחננוף,יחנפ,Shares,1786,YHNF.TA
1161322,WSDL.B2,IL0011613226,IL0011613226,True,WESTDALE B2,ווסטדייל אגח ב,וסטד.ק2,Corporate Bonds,1772,WSDL-B2.TA
1161348,MDPR.B2,IL0011613481,IL0011613481,True,MEDIPOWER B2,מדיפאואר אגח ב,מדפר.ק2,Corporate Bonds,1433,MDPR-B2.TA
1161371,MTAV.B4,IL0011613713,IL0011613713,True,MEITAV INVES B4,מיטב השק אגח ד,מיטב.ק4,Corporate Bonds,1064,MTAV-B4.TA
1161454,HRIS.B17,IL0011614547,IL0011614547,True,HAREL ISSUE B17,הראל הנפ אגח יז,הרהנ.ק17,Corporate Bonds,1367,HRIS-B17.TA
1161678,ELDT.B6,IL0011616781,IL0011616781,True,ELDAN TRANS B6,אלדן תחבו אגח ו,אלדת.ק6,Corporate Bonds,1636,ELDT-B6.TA
1161751,ENRG.B1,IL0011617516,IL0011617516,True,ENERGIX B1,אנרג'יקס אגח א,אנרג.ק1,Corporate Bonds,1581,ENRG-B1.TA
1161769,JRIS.B15,IL0011617698,IL0011617698,True,JERUSALEM I B15,ירושליםהנ אגחטו,ירשה.ק15,Corporate Bonds,1248,JRIS-B15.TA
1161785,FTAL.B3,IL0011617854,IL0011617854,True,FATTA HOLD B3,פתאל החז אגח ג,פתאל.ק3,Corporate Bonds,1621,FTAL-B3.TA
1161827,HRL.F220,IL0011618274,IL0011618274,True,Harel Sal (4A) TA-Technology IL,"הראל סל (4A) ת""א טכנולוגיה",הרל.ס220,ETF Fund - Equity,1747,HRL-F220.TA
1161884,KSM.F188,IL0011618845,IL0011618845,True,"KSM ETF (60) Short TA-125 (6,727.62) IL","קסם ETFי (60) חסר ת""א 125 (6,727.62) (מספר קרן: 1161884)",קסם.ס188,ETF Fund - Equity,1733,KSM-F188.TA
1162189,MTF.F60,IL0011621898,IL0011621898,True,MTF Sal (4D) S&P 500 Scored & Screened,MTF סל (4D)י S&P 500 Scored & Screened,מטפ.ס60,ETF Fund - Equity,1735,MTF-F60.TA
1162221,BIG.B15,IL0011622219,IL0011622219,True,BIG B15,ביג אגח טו,ביג.ק15,Corporate Bonds,1327,BIG-B15.TA
1162353,KARE.B4,IL0011623530,IL0011623530,True,KARDAN REAL B4,קרדן נדלן אגח ד,קרנז.ק4,Corporate Bonds,1083,KARE-B4.TA
1162361,MTF.F58,IL0011623613,IL0011623613,True,MTF Sal (00) Index Banks and Insurance Bonds - Tier 2 IL,"MTF סל (00) אינדקס אג""ח בנקים וביטוח - רובד 2",מטפ.ס58,ETF - Bonds,1735,MTF-F58.TA
1162502,HRPK.B2,IL0011625022,IL0011625022,True,HAREL EXCHA B2,הראל פיקד אגח ב,הרפק.ק2,Corporate Bonds,1781,HRPK-B2.TA
1162544,TMBV.B3,IL0011625444,IL0011625444,True,TEMPO BEV B3,טמפו משק אגח ג,טממש.ק3,Corporate Bonds,1535,TMBV-B3.TA
1162577,ELDP.B5,IL0011625774,IL0011625774,True,ELLA DEPOSIT B5,אלה פקדון אגח ה,אלפק.ק5,Corporate Bonds,1697,ELDP-B5.TA
1162775,AZRT,IL0011627754,IL0011627754,True,REIT AZORIM LIV,ריט אזורים ליוי,אזרט,Shares,1794,AZRT.TA
1162783,KSM.F191,IL0011627838,IL0011627838,True,KSM ETF (4D) CSI300,קסם CSI300 (4D) ETF,קסם.ס191,ETF Fund - Equity,1733,KSM-F191.TA
1162817,PAZ.B8,IL0011628174,IL0011628174,True,PAZ ENERGY B8,פז אנרגיה אגח ח,פז.ק8,Corporate Bonds,1363,PAZ-B8.TA
1162825,AFRE.B5,IL0011628257,IL0011628257,True,AFRICA RESID B5,אפריקה מג אגח ה,אפמג.ק5,Corporate Bonds,1338,AFRE-B5.TA
1162866,AMOT.B7,IL0011628661,IL0011628661,True,AMOT B7,אמות אגח ז,אמות.ק7,Corporate Bonds,1328,AMOT-B7.TA
1163062,PCOK.B2,IL0011630626,IL0011630626,True,PACIFIC B2,פסיפיק אגח ב,פסוק.ק2,Corporate Bonds,1662,PCOK-B2.TA
1165141,MGOR.B9,IL0011651416,IL0011651416,True,MEGA OR B9,מגה אור אגח ט,מגאר.ק9,Corporate Bonds,1450,MGOR-B9.TA
1165307,FGAS,IL0011653073,IL0011653073,True,FIRE AND GAS,טכנ גילוי אש גז,טכאש,Shares,1796,FGAS.TA
1165653,MTF.F65,IL0011656530,IL0011656530,True,MTF SAL (4A) TA -Construction IL,"MTF סל (4A) ת""א-בנייה",מטפ.ס65,ETF Fund - Equity,1735,MTF-F65.TA
1165661,MTF.F66,IL0011656613,IL0011656613,True,MTF SAL (4A) TA - Israel Commercial Real Estate IL,"MTF סל (4A) ת""א-מניב ישראל",מטפ.ס66,ETF Fund - Equity,1735,MTF-F66.TA
1165810,MORE.S1,IL0011658106,IL0011658106,True,MORE SAL (4D) S&P 500,מור סל (4D)י S&P 500,מור.ס1,ETF Fund - Equity,1799,MORE-S1.TA
1165828,MORE.S2,IL0011658288,IL0011658288,True,MORE SAL (4A) S&P 500 Currency Hedged,"מור סל (4A)י S&P 500 מנוטרלת מט""ח",מור.ס2,ETF Fund - Equity,1799,MORE-S2.TA
1165836,MORE.S3,IL0011658361,IL0011658361,True,MORE SAL (4D) NASDAQ 100,מור סל (4D)י NASDAQ 100,מור.ס3,ETF Fund - Equity,1799,MORE-S3.TA
1165844,MORE.S4,IL0011658445,IL0011658445,True,MORE SAL (4A) NASDAQ 100 Currency Hedged,"מור סל (4A)י NASDAQ 100 מנוטרלת מט""ח",מור.ס4,ETF Fund - Equity,1799,MORE-S4.TA
1166057,OPCE.B2,IL0011660573,IL0011660573,True,O.P.C ENEGY B2,או פי סי אגח ב,אפסא.ק2,Corporate Bonds,1682,OPCE-B2.TA
1166172,HRL.F214,IL0011661720,IL0011661720,True,Harel Sal (4A) Kosher TA 90 IL,"הראל סל (4A) כשרה ת""א 90",הרל.ס214,ETF Fund - Equity,1747,HRL-F214.TA
1166180,GOI0537,IL0011661803,IL0011661803,True,ILGOV1.5% 05/37,ממשל שקלית 0537,ממשק0537,Government Bonds,926,GOI0537.TA
1166552,FRN1130,IL0011665523,IL0011665523,True,ILFRNO 11/30,ממשל משתנה 1130,מממש1130,Government Bonds,923,FRN1130.TA
1166693,SVRE-L,IL0011666935,IL0011666935,True,SAVER O-L,סייברוואן-ס,סיבר-ס,Shares,1800,SVRE-L.TA
1166768,DORL,IL0011667685,IL0011667685,True,DORAL ENERGY,דוראל אנרגיה,דורל,Shares,1801,DORL.TA
1166917,SPGS,IL0011669178,IL0011669178,True,SUPERGAS POWER,סופרגז פאוור,ספגז,Shares,1804,SPGS.TA
1166974,MSKE,IL0011669749,IL0011669749,True,MESHEK ENERGY,משק אנרגיה,משקא,Shares,1803,MSKE.TA
1167147,SLARL.B4,IL0011671471,IL0011671471,True,SELLA REALS B4,סלע נדלן אגח ד,סלענד.ק4,Corporate Bonds,1514,SLARL-B4.TA
1167212,ORA.B4-I,IL0011672123,IL0011672123,True,ORMAT TECH B4-I,אורמת אגח 4 -רמ,ארמ.ק4רמ,Corporate Bonds TASE UP,2250,ORA-B4-I.TA
1167261,KSM.F192,IL0011672610,IL0011672610,True,KSM ETF (4A) TA Sector-Balance IL,"קסם 4A) ETF) ת""א סקטור-באלאנס",קסם.ס192,ETF Fund - Equity,1733,KSM-F192.TA
1167329,KSM.F194,IL0011673295,IL0011673295,True,KSM ETF (4D) Indxx Climate Change Solutions,קסם Indxx Climate Change Solutions (4D) ETF,קסם.ס194,ETF Fund - Equity,1733,KSM-F194.TA
1167360,SPGS.B1,IL0011673600,IL0011673600,True,SUPERGAS POW B1,סופרגז פא אגח א,ספגז.ק.1,Corporate Bonds,1804,SPGS-B1.TA
